
$GPRMC,162207.000,A,3732.3193,N,12217.8784,W,0.05,282.60,140318,,,A*71

$GPRMC,162214.000,A,3732.3193,N,12217.8784,W,0.04,282.60,140318,,,A*72

$GPRMC,162221.000,A,3732.3193,N,12217.8784,W,0.01,282.60,140318,,,A*71

$GPRMC,162228.000,A,3732.3193,N,12217.8784,W,0.46,282.60,140318,,,A*7B

$GPRMC,162235.000,A,3732.3191,N,12217.8786,W,0.57,233.36,140318,,,A*7E

$GPRMC,162242.000,A,3732.3192,N,12217.8787,W,0.16,233.36,140318,,,A*79

$GPRMC,162249.000,A,3732.3191,N,12217.8786,W,0.02,233.36,140318,,,A*75

$GPRMC,162256.000,A,3732.3191,N,12217.8786,W,0.03,233.36,140318,,,A*7A

$GPRMC,162303.000,A,3732.3191,N,12217.8783,W,0.25,233.36,140318,,,A*7A

$GPRMC,162310.000,A,3732.3191,N,12217.8782,W,0.02,233.36,140318,,,A*7C

$GPRMC,162317.000,A,3732.3192,N,12217.8784,W,0.26,233.36,140318,,,A*78

$GPRMC,162324.000,A,3732.3190,N,12217.8784,W,0.19,233.36,140318,,,A*76

$GPRMC,162331.000,A,3732.3191,N,12217.8783,W,0.08,233.36,140318,,,A*74

$GPRMC,162338.000,A,3732.3191,N,12217.8783,W,0.02,233.36,140318,,,A*77

$GPRMC,162345.000,A,3732.3191,N,12217.8783,W,0.11,233.36,140318,,,A*7F

$GPRMC,162352.000,A,3732.3188,N,12217.8784,W,0.05,197.29,140318,,,A*70

$GPRMC,162359.000,A,3732.3188,N,12217.8782,W,0.03,197.29,140318,,,A*7B

$GPRMC,162406.000,A,3732.3188,N,12217.8783,W,0.03,197.29,140318,,,A*77

$GPRMC,162413.000,A,3732.3190,N,12217.8782,W,0.55,354.86,140318,,,A*70

$GPRMC,162420.000,A,3732.3191,N,12217.8781,W,0.01,31.07,140318,,,A*4A

$GPRMC,162427.000,A,3732.3191,N,12217.8781,W,0.00,31.07,140318,,,A*4C

$GPRMC,162434.000,A,3732.3190,N,12217.8781,W,0.02,31.07,140318,,,A*4D

$GPRMC,162441.000,A,3732.3190,N,12217.8781,W,0.16,31.07,140318,,,A*4A

$GPRMC,162448.000,A,3732.3190,N,12217.8780,W,0.03,31.07,140318,,,D*43

$GPRMC,162455.000,A,3732.3188,N,12217.8779,W,0.05,31.07,140318,,,D*46

$GPRMC,162502.000,A,3732.3187,N,12217.8779,W,0.03,31.07,140318,,,D*4C

$GPRMC,162509.000,A,3732.3181,N,12217.8781,W,0.03,31.07,140318,,,D*46

$GPRMC,162516.000,A,3732.3178,N,12217.8782,W,0.02,31.07,140318,,,D*4C

$GPRMC,162523.000,A,3732.3179,N,12217.8782,W,0.02,31.07,140318,,,D*4B

$GPRMC,162530.000,A,3732.3179,N,12217.8783,W,0.02,31.07,140318,,,D*48

$GPRMC,162537.000,A,3732.3179,N,12217.8783,W,0.03,31.07,140318,,,D*4E

$GPRMC,162544.000,A,3732.3179,N,12217.8783,W,0.03,31.07,140318,,,D*4A

$GPRMC,162551.000,A,3732.3179,N,12217.8783,W,0.53,115.82,140318,,,D*71

$GPRMC,162558.000,A,3732.3178,N,12217.8779,W,0.64,218.94,140318,,,D*71

$GPRMC,162605.000,A,3732.3178,N,12217.8780,W,0.09,218.94,140318,,,D*77

$GPRMC,162612.000,A,3732.3178,N,12217.8780,W,0.01,218.94,140318,,,D*79

$GPRMC,162619.000,A,3732.3178,N,12217.8780,W,0.11,218.94,140318,,,D*73

$GPRMC,162626.000,A,3732.3178,N,12217.8780,W,0.06,218.94,140318,,,D*79

$GPRMC,162634.000,A,3732.3178,N,12217.8780,W,0.03,218.94,140318,,,D*7F

$GPRMC,162641.000,A,3732.3178,N,12217.8780,W,0.09,218.94,140318,,,D*77

$GPRMC,162648.000,A,3732.3183,N,12217.8775,W,0.69,46.51,140318,,,D*46

$GPRMC,162655.000,A,3732.3184,N,12217.8779,W,0.25,279.55,140318,,,D*73

$GPRMC,162702.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*76

$GPRMC,162709.000,A,3732.3185,N,12217.8778,W,0.04,279.55,140318,,,D*78

$GPRMC,162716.000,A,3732.3185,N,12217.8778,W,0.02,279.55,140318,,,D*70

$GPRMC,162723.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*75

$GPRMC,162730.000,A,3732.3185,N,12217.8778,W,0.02,279.55,140318,,,D*74

$GPRMC,162737.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*70

$GPRMC,162744.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*74

$GPRMC,162751.000,A,3732.3185,N,12217.8778,W,0.03,279.55,140318,,,D*72

$GPRMC,162758.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*79

$GPRMC,162805.000,A,3732.3185,N,12217.8778,W,0.02,279.55,140318,,,D*7D

$GPRMC,162812.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*78

$GPRMC,162819.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*73

$GPRMC,162826.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*7F

$GPRMC,162833.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*7B

$GPRMC,162840.000,A,3732.3185,N,12217.8778,W,0.06,279.55,140318,,,D*78

$GPRMC,162847.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*78

$GPRMC,162854.000,A,3732.3185,N,12217.8778,W,0.16,279.55,140318,,,D*7C

$GPRMC,162902.000,A,3732.3185,N,12217.8778,W,0.02,279.55,140318,,,D*7B

$GPRMC,162909.000,A,3732.3185,N,12217.8778,W,0.02,279.55,140318,,,D*70

$GPRMC,162916.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*7D

$GPRMC,162923.000,A,3732.3185,N,12217.8778,W,0.01,279.55,140318,,,D*7B

$GPRMC,162930.000,A,3732.3185,N,12217.8778,W,0.22,279.55,140318,,,D*78

$GPRMC,162937.000,A,3732.3186,N,12217.8779,W,0.22,279.55,140318,,,D*7D

$GPRMC,162944.000,A,3732.3186,N,12217.8779,W,0.03,279.55,140318,,,D*7A

$GPRMC,162951.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*7F

$GPRMC,162958.000,A,3732.3186,N,12217.8779,W,0.03,279.55,140318,,,D*77

$GPRMC,163005.000,A,3732.3186,N,12217.8779,W,0.06,279.55,140318,,,D*72

$GPRMC,163012.000,A,3732.3186,N,12217.8779,W,0.00,279.55,140318,,,D*72

$GPRMC,163019.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*7B

$GPRMC,163026.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*77

$GPRMC,163033.000,A,3732.3186,N,12217.8779,W,0.12,279.55,140318,,,D*72

$GPRMC,163040.000,A,3732.3186,N,12217.8779,W,0.23,279.55,140318,,,D*74

$GPRMC,163047.000,A,3732.3186,N,12217.8779,W,0.19,279.55,140318,,,D*7A

$GPRMC,163054.000,A,3732.3186,N,12217.8779,W,0.03,279.55,140318,,,D*73

$GPRMC,163101.000,A,3732.3186,N,12217.8779,W,0.06,279.55,140318,,,D*77

$GPRMC,163108.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*7A

$GPRMC,163115.000,A,3732.3186,N,12217.8779,W,0.08,279.55,140318,,,D*7C

$GPRMC,163122.000,A,3732.3186,N,12217.8779,W,0.08,279.55,140318,,,D*78

$GPRMC,163129.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*79

$GPRMC,163136.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*77

$GPRMC,163143.000,A,3732.3186,N,12217.8779,W,0.01,279.55,140318,,,D*76

$GPRMC,163150.000,A,3732.3186,N,12217.8779,W,0.09,279.55,140318,,,D*7C

$GPRMC,163157.000,A,3732.3186,N,12217.8779,W,0.05,279.55,140318,,,D*77

$GPRMC,163204.000,A,3732.3186,N,12217.8779,W,0.03,279.55,140318,,,D*74

$GPRMC,163211.000,A,3732.3186,N,12217.8779,W,0.08,279.55,140318,,,D*7B

$GPRMC,163218.000,A,3732.3186,N,12217.8779,W,0.04,279.55,140318,,,D*7E

$GPRMC,163225.000,A,3732.3186,N,12217.8779,W,0.02,279.55,140318,,,D*76

$GPRMC,163232.000,A,3732.3186,N,12217.8780,W,0.07,279.55,140318,,,D*73

$GPRMC,163239.000,A,3732.3186,N,12217.8780,W,0.07,279.55,140318,,,D*78

$GPRMC,163246.000,A,3732.3186,N,12217.8780,W,0.03,279.55,140318,,,D*74

$GPRMC,163253.000,A,3732.3186,N,12217.8780,W,0.04,279.55,140318,,,D*77

$GPRMC,163300.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*76

$GPRMC,163307.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*72

$GPRMC,163314.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*73

$GPRMC,163321.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*76

$GPRMC,163328.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*7F

$GPRMC,163335.000,A,3732.3186,N,12217.8780,W,0.03,279.55,140318,,,D*71

$GPRMC,163342.000,A,3732.3186,N,12217.8780,W,0.10,279.55,140318,,,D*73

$GPRMC,163349.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*7B

$GPRMC,163356.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*76

$GPRMC,163403.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*72

$GPRMC,163410.000,A,3732.3186,N,12217.8780,W,0.03,279.55,140318,,,D*71

$GPRMC,163417.000,A,3732.3186,N,12217.8780,W,0.04,279.55,140318,,,D*71

$GPRMC,163424.000,A,3732.3186,N,12217.8780,W,0.06,279.55,140318,,,D*73

$GPRMC,163431.000,A,3732.3186,N,12217.8780,W,0.06,279.55,140318,,,D*77

$GPRMC,163438.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*79

$GPRMC,163445.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*70

$GPRMC,163452.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*76

$GPRMC,163459.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*7E

$GPRMC,163506.000,A,3732.3186,N,12217.8780,W,0.07,279.55,140318,,,D*73

$GPRMC,163513.000,A,3732.3186,N,12217.8780,W,0.05,279.55,140318,,,D*75

$GPRMC,163520.000,A,3732.3186,N,12217.8780,W,0.00,279.55,140318,,,D*70

$GPRMC,163527.000,A,3732.3186,N,12217.8780,W,0.01,279.55,140318,,,D*76

$GPRMC,163534.000,A,3732.3186,N,12217.8780,W,0.02,279.55,140318,,,D*77

$GPRMC,163541.000,A,3732.3186,N,12217.8781,W,0.23,279.55,140318,,,D*77

$GPRMC,163548.000,A,3732.3186,N,12217.8781,W,0.02,279.55,140318,,,D*7D

$GPRMC,163555.000,A,3732.3186,N,12217.8781,W,0.03,279.55,140318,,,D*70

$GPRMC,163602.000,A,3732.3186,N,12217.8781,W,0.01,279.55,140318,,,D*73

$GPRMC,163609.000,A,3732.3186,N,12217.8781,W,0.01,279.55,140318,,,D*78

$GPRMC,163616.000,A,3732.3186,N,12217.8781,W,0.01,279.55,140318,,,D*76

$GPRMC,163623.000,A,3732.3186,N,12217.8781,W,0.02,279.55,140318,,,D*73

$GPRMC,163630.000,A,3732.3186,N,12217.8781,W,0.04,279.55,140318,,,D*77

$GPRMC,163637.000,A,3732.3186,N,12217.8781,W,0.04,279.55,140318,,,D*70

$GPRMC,163644.000,A,3732.3186,N,12217.8781,W,0.07,279.55,140318,,,D*77

$GPRMC,163651.000,A,3732.3186,N,12217.8781,W,0.01,279.55,140318,,,D*75

$GPRMC,163658.000,A,3732.3186,N,12217.8781,W,0.03,279.55,140318,,,D*7E

$GPRMC,163705.000,A,3732.3185,N,12217.8782,W,0.04,279.55,140318,,,D*70

$GPRMC,163712.000,A,3732.3185,N,12217.8782,W,0.03,279.55,140318,,,D*71

