

$GPRMC,193259.000,A,3747.3287,N,12223.8082,W,0.11,5.67,150318,,,D*7D

$GPRMC,193306.000,A,3747.3316,N,12223.8063,W,0.02,5.67,150318,,,D*72

$GPRMC,193313.000,A,3747.3277,N,12223.8132,W,0.04,5.67,150318,,,D*73

$GPRMC,193320.000,A,3747.3279,N,12223.8177,W,0.63,5.67,150318,,,D*7D

$GPRMC,193327.000,A,3747.3256,N,12223.8206,W,0.96,5.67,150318,,,D*78

$GPRMC,193334.000,A,3747.3216,N,12223.8233,W,0.46,5.67,150318,,,D*75

$GPRMC,193341.000,A,3747.3188,N,12223.8266,W,0.63,5.67,150318,,,D*74

$GPRMC,193348.000,A,3747.3219,N,12223.8273,W,1.29,5.67,150318,,,D*7D

$GPRMC,193355.000,A,3747.3252,N,12223.8290,W,1.78,5.67,150318,,,D*77

$GPRMC,193402.000,A,3747.3248,N,12223.8314,W,2.80,318.29,150318,,,D*75

$GPRMC,193409.000,A,3747.3102,N,12223.8291,W,0.13,318.29,150318,,,D*77

$GPRMC,193416.000,A,3747.3082,N,12223.8308,W,0.04,318.29,150318,,,D*77

$GPRMC,193423.000,A,3747.3068,N,12223.8347,W,1.60,318.29,150318,,,D*7D

$GPRMC,193430.000,A,3747.3053,N,12223.8354,W,0.11,318.29,150318,,,D*72

$GPRMC,193437.000,A,3747.3124,N,12223.8406,W,1.66,318.29,150318,,,D*75

$GPRMC,193444.000,A,3747.3085,N,12223.8417,W,0.10,318.29,150318,,,D*7B

$GPRMC,193451.000,A,3747.3045,N,12223.8400,W,0.87,318.29,150318,,,D*7B

$GPRMC,193458.000,A,3747.3018,N,12223.8377,W,0.66,318.29,150318,,,D*72

$GPRMC,193505.000,A,3747.3147,N,12223.8273,W,2.84,318.29,150318,,,D*7B

$GPRMC,193512.000,A,3747.3175,N,12223.8266,W,2.30,318.29,150318,,,D*77

$GPRMC,193519.000,A,3747.3003,N,12223.8235,W,0.77,318.29,150318,,,D*7B

$GPRMC,193526.000,A,3747.2967,N,12223.8199,W,0.91,318.29,150318,,,D*70

$GPRMC,193533.000,A,3747.2955,N,12223.8190,W,0.94,318.29,150318,,,D*79

$GPRMC,193540.000,A,3747.3236,N,12223.7959,W,3.07,21.39,150318,,,D*41

$GPRMC,193547.000,A,3747.3046,N,12223.8059,W,0.94,21.39,150318,,,D*4C

$GPRMC,193554.000,A,3747.3050,N,12223.8061,W,0.88,21.39,150318,,,D*4F

$GPRMC,193601.000,A,3747.2916,N,12223.8123,W,4.52,199.96,150318,,,D*75

$GPRMC,193608.000,A,3747.2641,N,12223.8167,W,7.69,186.48,150318,,,D*77

$GPRMC,193615.000,A,3747.2250,N,12223.8225,W,9.76,190.21,150318,,,D*72

$GPRMC,193622.000,A,3747.2200,N,12223.8316,W,5.81,187.14,150318,,,D*76

$GPRMC,193629.000,A,3747.2294,N,12223.8256,W,0.86,169.76,150318,,,D*73

$GPRMC,193636.000,V,,,,,2.43,282.82,150318,,,N*4C

$GPRMC,193643.000,V,,,,,1.18,322.26,150318,,,N*46

$GPRMC,193650.000,A,3747.2435,N,12223.8194,W,1.68,358.54,150318,,,D*7C

$GPRMC,193657.000,A,3747.2502,N,12223.8098,W,1.60,9.29,150318,,,D*76

$GPRMC,193704.000,A,3747.2375,N,12223.8062,W,1.35,113.11,150318,,,D*73

$GPRMC,193711.000,A,3747.2192,N,12223.7984,W,1.57,159.67,150318,,,D*79

$GPRMC,193718.000,A,3747.2200,N,12223.7985,W,0.91,313.20,150318,,,D*7D

$GPRMC,193725.000,A,3747.2282,N,12223.7997,W,2.17,159.53,150318,,,D*7E

$GPRMC,193732.000,A,3747.2416,N,12223.7929,W,1.16,160.08,150318,,,D*70

$GPRMC,193739.000,A,3747.2387,N,12223.7925,W,1.11,196.93,150318,,,D*74

$GPRMC,193746.000,A,3747.2425,N,12223.7981,W,1.31,82.36,150318,,,D*44

$GPRMC,193753.000,A,3747.2429,N,12223.8032,W,0.37,51.55,150318,,,D*4E

$GPRMC,193800.000,A,3747.2404,N,12223.8042,W,1.19,291.33,150318,,,D*7C

$GPRMC,193807.000,A,3747.2405,N,12223.8081,W,1.15,324.17,150318,,,D*70

$GPRMC,193814.000,A,3747.2401,N,12223.8154,W,1.17,284.71,150318,,,D*76

$GPRMC,193821.000,A,3747.2439,N,12223.8108,W,1.11,338.11,150318,,,D*74

$GPRMC,193828.000,A,3747.2542,N,12223.8055,W,0.28,301.12,150318,,,D*7B

$GPRMC,193835.000,A,3747.2614,N,12223.8036,W,0.40,335.47,150318,,,D*7B

$GPRMC,193842.000,A,3747.2659,N,12223.8033,W,0.18,325.05,150318,,,D*7D

$GPRMC,193849.000,A,3747.2665,N,12223.8021,W,0.74,343.88,150318,,,D*75

$GPRMC,193856.000,A,3747.2625,N,12223.8023,W,0.72,312.26,150318,,,D*7B

$GPRMC,193903.000,A,3747.2577,N,12223.8039,W,1.80,137.65,150318,,,D*7B

$GPRMC,193910.000,A,3747.2491,N,12223.8045,W,0.92,351.91,150318,,,D*70

$GPRMC,193917.000,A,3747.2474,N,12223.8058,W,1.88,325.70,150318,,,D*76

$GPRMC,193924.000,A,3747.2476,N,12223.8053,W,1.92,353.33,150318,,,D*72

$GPRMC,193931.000,A,3747.2433,N,12223.8052,W,1.57,334.49,150318,,,D*73

$GPRMC,193938.000,A,3747.2361,N,12223.8065,W,1.07,154.42,150318,,,D*74

$GPRMC,193945.000,A,3747.2302,N,12223.8079,W,0.97,134.00,150318,,,D*7E

$GPRMC,193952.000,A,3747.2326,N,12223.8079,W,0.39,328.65,150318,,,D*76

$GPRMC,193959.000,A,3747.2387,N,12223.8069,W,0.29,355.53,150318,,,D*79

$GPRMC,194006.000,A,3747.2415,N,12223.8072,W,0.44,111.52,150318,,,D*73

$GPRMC,194013.000,A,3747.2390,N,12223.8086,W,0.68,186.79,150318,,,D*7F

$GPRMC,194020.000,A,3747.2352,N,12223.8098,W,0.24,186.47,150318,,,D*7B

$GPRMC,194027.000,A,3747.2350,N,12223.8101,W,0.61,329.05,150318,,,D*7F

$GPRMC,194034.000,A,3747.2313,N,12223.8119,W,0.43,260.19,150318,,,D*72

$GPRMC,194041.000,A,3747.2277,N,12223.8125,W,0.12,160.81,150318,,,D*7A

$GPRMC,194048.000,A,3747.2293,N,12223.8118,W,0.50,121.59,150318,,,D*71

$GPRMC,194055.000,A,3747.2289,N,12223.8129,W,1.13,164.51,150318,,,D*7B

$GPRMC,194102.000,A,3747.2284,N,12223.8154,W,0.49,301.58,150318,,,D*79

$GPRMC,194109.000,A,3747.2285,N,12223.8164,W,0.68,353.99,150318,,,D*79

$GPRMC,194116.000,A,3747.2321,N,12223.8177,W,1.31,317.54,150318,,,D*76

$GPRMC,194123.000,A,3747.2400,N,12223.8194,W,2.62,347.05,150318,,,D*7D

$GPRMC,194130.000,A,3747.2483,N,12223.8213,W,2.46,346.21,150318,,,D*79

$GPRMC,194137.000,A,3747.2522,N,12223.8235,W,1.44,341.13,150318,,,D*77

$GPRMC,194144.000,A,3747.2488,N,12223.8249,W,0.84,356.01,150318,,,D*71

$GPRMC,194151.000,A,3747.2430,N,12223.8265,W,1.08,318.47,150318,,,D*75

$GPRMC,194158.000,A,3747.2340,N,12223.8237,W,0.17,18.11,150318,,,D*44

$GPRMC,194205.000,A,3747.2329,N,12223.8220,W,0.86,314.06,150318,,,D*77

$GPRMC,194212.000,A,3747.2315,N,12223.8214,W,0.63,274.42,150318,,,D*75

$GPRMC,194219.000,A,3747.2331,N,12223.8191,W,0.65,342.74,150318,,,D*71

$GPRMC,194226.000,A,3747.2352,N,12223.8148,W,0.12,66.83,150318,,,D*41

$GPRMC,194233.000,A,3747.2320,N,12223.8115,W,1.55,117.88,150318,,,D*76

$GPRMC,194240.000,A,3747.2250,N,12223.8085,W,0.39,171.84,150318,,,D*7B

$GPRMC,194247.000,A,3747.2217,N,12223.8058,W,0.62,35.66,150318,,,D*4C

$GPRMC,194254.000,A,3747.2217,N,12223.8056,W,0.26,88.32,150318,,,D*47

$GPRMC,194301.000,A,3747.2207,N,12223.8077,W,0.65,358.10,150318,,,D*7D

$GPRMC,194308.000,A,3747.2195,N,12223.8094,W,0.82,334.46,150318,,,D*71

$GPRMC,194315.000,A,3747.2194,N,12223.8089,W,0.89,302.64,150318,,,D*7E

$GPRMC,194322.000,A,3747.2209,N,12223.8080,W,0.92,315.38,150318,,,D*71

$GPRMC,194329.000,A,3747.2237,N,12223.8062,W,1.32,359.41,150318,,,D*76

$GPRMC,194336.000,A,3747.2247,N,12223.8056,W,0.59,14.53,150318,,,D*4D

$GPRMC,194343.000,A,3747.2252,N,12223.8071,W,0.39,88.01,150318,,,D*4A

$GPRMC,194350.000,A,3747.2251,N,12223.8078,W,0.57,88.01,150318,,,D*4A

$GPRMC,194357.000,A,3747.2226,N,12223.8104,W,0.56,315.77,150318,,,D*70

$GPRMC,194404.000,A,3747.2159,N,12223.8121,W,1.06,280.28,150318,,,D*7E

$GPRMC,194411.000,A,3747.2097,N,12223.8128,W,0.58,257.56,150318,,,D*79

$GPRMC,194418.000,A,3747.2101,N,12223.8121,W,0.78,37.00,150318,,,D*42

$GPRMC,194425.000,A,3747.2137,N,12223.8120,W,1.20,288.56,150318,,,D*71

$GPRMC,194432.000,A,3747.2173,N,12223.8147,W,1.42,323.87,150318,,,D*7E

$GPRMC,194439.000,A,3747.2165,N,12223.8185,W,1.09,334.76,150318,,,D*7B

$GPRMC,194446.000,A,3747.2182,N,12223.8191,W,1.04,321.42,150318,,,D*71

$GPRMC,194453.000,A,3747.2230,N,12223.8174,W,0.60,338.89,150318,,,D*78

$GPRMC,194500.000,A,3747.2251,N,12223.8162,W,0.14,77.83,150318,,,D*4E

$GPRMC,194507.000,A,3747.2249,N,12223.8164,W,0.16,77.83,150318,,,D*44

$GPRMC,194514.000,A,3747.2207,N,12223.8125,W,0.80,144.80,150318,,,D*74

$GPRMC,194521.000,A,3747.2182,N,12223.8078,W,0.70,3.47,150318,,,D*73

$GPRMC,194528.000,A,3747.2137,N,12223.8046,W,0.81,87.25,150318,,,D*4F

$GPRMC,194535.000,A,3747.2128,N,12223.8061,W,0.65,166.57,150318,,,D*79

$GPRMC,194542.000,A,3747.2119,N,12223.8074,W,0.77,151.85,150318,,,D*77

$GPRMC,194549.000,A,3747.2074,N,12223.8064,W,0.30,170.04,150318,,,D*7E

$GPRMC,194556.000,A,3747.2026,N,12223.8046,W,0.68,147.38,150318,,,D*71

$GPRMC,194603.000,A,3747.2005,N,12223.8048,W,0.27,113.97,150318,,,D*72

$GPRMC,194610.000,A,3747.2025,N,12223.8068,W,1.32,15.10,150318,,,D*4D

$GPRMC,194617.000,A,3747.2031,N,12223.8077,W,0.69,4.47,150318,,,D*7C

$GPRMC,194624.000,A,3747.2015,N,12223.8062,W,0.19,351.68,150318,,,D*77

$GPRMC,194631.000,A,3747.2021,N,12223.8062,W,0.99,13.06,150318,,,D*41

$GPRMC,194638.000,A,3747.2027,N,12223.8050,W,0.37,85.33,150318,,,D*42

$GPRMC,194645.000,A,3747.2028,N,12223.8051,W,0.54,310.24,150318,,,D*7A

$GPRMC,194652.000,A,3747.2032,N,12223.8043,W,0.47,310.24,150318,,,D*76

$GPRMC,194659.000,A,3747.2025,N,12223.8034,W,0.85,353.00,150318,,,D*74

$GPRMC,194706.000,A,3747.2053,N,12223.8015,W,1.37,7.87,150318,,,D*78

$GPRMC,194713.000,A,3747.2074,N,12223.8001,W,1.02,38.42,150318,,,D*4F

$GPRMC,194720.000,A,3747.2085,N,12223.7988,W,0.53,80.90,150318,,,D*4F

$GPRMC,194727.000,A,3747.2134,N,12223.7993,W,0.92,357.45,150318,,,D*75

$GPRMC,194734.000,A,3747.2139,N,12223.8014,W,0.39,349.58,150318,,,D*71

$GPRMC,194741.000,A,3747.2155,N,12223.8027,W,0.59,71.18,150318,,,D*43

$GPRMC,194748.000,A,3747.2144,N,12223.8025,W,0.66,294.81,150318,,,D*7D

$GPRMC,194755.000,A,3747.2150,N,12223.7997,W,0.59,30.90,150318,,,D*4B

$GPRMC,194802.000,A,3747.2145,N,12223.7979,W,1.31,324.20,150318,,,D*70

$GPRMC,194809.000,A,3747.2151,N,12223.7984,W,0.70,3.93,150318,,,D*76

$GPRMC,194816.000,A,3747.2141,N,12223.7991,W,0.31,11.61,150318,,,D*46

$GPRMC,194823.000,A,3747.2172,N,12223.8000,W,1.46,328.71,150318,,,D*77

$GPRMC,194830.000,A,3747.2201,N,12223.7965,W,0.53,92.68,150318,,,D*48

$GPRMC,194837.000,A,3747.2238,N,12223.7945,W,0.84,299.96,150318,,,D*75

$GPRMC,194844.000,A,3747.2261,N,12223.7945,W,0.75,314.04,150318,,,D*7C

$GPRMC,194851.000,A,3747.2288,N,12223.7971,W,0.46,305.47,150318,,,D*7F

$GPRMC,194858.000,A,3747.2289,N,12223.7980,W,0.83,309.78,150318,,,D*70

$GPRMC,194905.000,A,3747.2279,N,12223.7996,W,1.13,324.86,150318,,,D*77

$GPRMC,194912.000,A,3747.2282,N,12223.8003,W,0.21,348.12,150318,,,D*78

$GPRMC,194919.000,A,3747.2304,N,12223.8039,W,1.31,331.41,150318,,,D*7D

$GPRMC,194926.000,A,3747.2327,N,12223.8060,W,1.21,6.87,150318,,,D*70

$GPRMC,194933.000,A,3747.2352,N,12223.8082,W,0.64,28.98,150318,,,D*48

$GPRMC,194940.000,A,3747.2368,N,12223.8115,W,0.46,133.67,150318,,,D*71

$GPRMC,194947.000,A,3747.2383,N,12223.8127,W,1.08,121.61,150318,,,D*7C

$GPRMC,194954.000,A,3747.2400,N,12223.8149,W,0.33,117.55,150318,,,D*71

$GPRMC,195001.000,A,3747.2382,N,12223.8182,W,0.51,201.88,150318,,,D*73

$GPRMC,195008.000,A,3747.2378,N,12223.8178,W,1.17,148.92,150318,,,D*7C

$GPRMC,195015.000,A,3747.2395,N,12223.8177,W,0.41,166.05,150318,,,D*7C

$GPRMC,195022.000,A,3747.2494,N,12223.8124,W,0.75,4.54,150318,,,D*7E

$GPRMC,195029.000,A,3747.2659,N,12223.8032,W,0.51,350.73,150318,,,D*71

$GPRMC,195036.000,A,3747.2703,N,12223.8008,W,0.23,177.58,150318,,,D*73

$GPRMC,195043.000,A,3747.2725,N,12223.8016,W,0.31,351.18,150318,,,D*7B

$GPRMC,195050.000,A,3747.2745,N,12223.7977,W,0.28,20.00,150318,,,D*4A

$GPRMC,195057.000,A,3747.2768,N,12223.7893,W,0.88,74.31,150318,,,D*40

$GPRMC,195104.000,A,3747.2747,N,12223.7853,W,0.57,74.90,150318,,,D*4F

$GPRMC,195111.000,A,3747.2714,N,12223.7840,W,0.20,351.67,150318,,,D*73

$GPRMC,195118.000,A,3747.2720,N,12223.7842,W,0.49,351.67,150318,,,D*70

$GPRMC,195125.000,A,3747.2724,N,12223.7839,W,0.30,351.67,150318,,,D*78

$GPRMC,195133.000,A,3747.2720,N,12223.7834,W,0.18,351.67,150318,,,D*7C

$GPRMC,195140.000,A,3747.2717,N,12223.7841,W,0.41,351.67,150318,,,D*72

$GPRMC,195147.000,A,3747.2713,N,12223.7842,W,0.38,351.67,150318,,,D*7C

$GPRMC,195154.000,A,3747.2712,N,12223.7846,W,0.39,351.67,150318,,,D*7A

$GPRMC,195201.000,A,3747.2704,N,12223.7844,W,0.54,140.97,150318,,,D*7A

$GPRMC,195208.000,A,3747.2676,N,12223.7825,W,1.00,140.26,150318,,,D*7A

$GPRMC,195215.000,A,3747.2689,N,12223.7795,W,0.64,124.77,150318,,,D*77

$GPRMC,195222.000,A,3747.2666,N,12223.7773,W,0.40,96.04,150318,,,D*40

$GPRMC,195229.000,A,3747.2614,N,12223.7761,W,1.18,139.15,150318,,,D*75

$GPRMC,195236.000,A,3747.2614,N,12223.7747,W,0.53,128.23,150318,,,D*74

$GPRMC,195243.000,A,3747.2535,N,12223.7719,W,1.26,186.45,150318,,,D*7A

$GPRMC,195250.000,A,3747.2525,N,12223.7714,W,2.17,180.69,150318,,,D*7D

$GPRMC,195257.000,A,3747.2575,N,12223.7712,W,0.60,86.11,150318,,,D*43

$GPRMC,195304.000,A,3747.2611,N,12223.7694,W,1.73,90.61,150318,,,D*49

$GPRMC,195311.000,A,3747.2633,N,12223.7721,W,1.34,117.19,150318,,,D*70

$GPRMC,195318.000,A,3747.2659,N,12223.7731,W,0.18,84.26,150318,,,D*4C

$GPRMC,195325.000,A,3747.2696,N,12223.7741,W,0.29,48.81,150318,,,D*49

$GPRMC,195332.000,A,3747.2710,N,12223.7758,W,0.54,311.10,150318,,,D*75

$GPRMC,195339.000,A,3747.2727,N,12223.7775,W,0.62,85.95,150318,,,D*43

$GPRMC,195346.000,A,3747.2713,N,12223.7790,W,1.45,124.77,150318,,,D*75

$GPRMC,195353.000,A,3747.2663,N,12223.7776,W,1.17,191.05,150318,,,D*73

$GPRMC,195400.000,A,3747.2633,N,12223.7775,W,0.58,58.83,150318,,,D*44

$GPRMC,195407.000,A,3747.2607,N,12223.7776,W,0.80,150.61,150318,,,D*77

$GPRMC,195414.000,A,3747.2609,N,12223.7763,W,0.95,130.65,150318,,,D*79

$GPRMC,195421.000,A,3747.2635,N,12223.7770,W,0.79,233.63,150318,,,D*76

$GPRMC,195428.000,A,3747.2644,N,12223.7797,W,0.50,233.37,150318,,,D*7A

$GPRMC,195435.000,A,3747.2630,N,12223.7841,W,0.46,323.71,150318,,,D*74

$GPRMC,195442.000,A,3747.2630,N,12223.7837,W,0.16,323.71,150318,,,D*70

$GPRMC,195449.000,A,3747.2605,N,12223.7883,W,3.04,210.48,150318,,,D*79

$GPRMC,195456.000,A,3747.2591,N,12223.7944,W,1.11,188.71,150318,,,D*7D

$GPRMC,195503.000,A,3747.2534,N,12223.7892,W,0.97,149.71,150318,,,D*7B

$GPRMC,195510.000,A,3747.2511,N,12223.7803,W,1.60,10.69,150318,,,D*4B

$GPRMC,195517.000,A,3747.2494,N,12223.7789,W,0.45,18.79,150318,,,D*42

$GPRMC,195524.000,A,3747.2456,N,12223.7828,W,1.62,250.21,150318,,,D*7F

$GPRMC,195531.000,A,3747.2399,N,12223.7908,W,1.99,240.57,150318,,,D*78

$GPRMC,195538.000,A,3747.2375,N,12223.8065,W,2.02,228.74,150318,,,D*70

$GPRMC,195545.000,A,3747.2355,N,12223.8112,W,1.16,227.42,150318,,,D*75

$GPRMC,195552.000,A,3747.2352,N,12223.8134,W,0.99,263.97,150318,,,D*7E

$GPRMC,195559.000,A,3747.2334,N,12223.8181,W,1.46,279.88,150318,,,D*7D

$GPRMC,195606.000,A,3747.2293,N,12223.8223,W,1.36,242.40,150318,,,D*78

$GPRMC,195613.000,A,3747.2072,N,12223.8341,W,2.58,229.09,150318,,,D*7F

$GPRMC,195620.000,A,3747.2000,N,12223.8391,W,2.13,214.24,150318,,,D*79

$GPRMC,195627.000,A,3747.1938,N,12223.8428,W,1.89,191.20,150318,,,D*70

$GPRMC,195634.000,A,3747.1918,N,12223.8436,W,0.68,278.77,150318,,,D*77

$GPRMC,195641.000,A,3747.1993,N,12223.8504,W,2.23,337.69,150318,,,D*7E

$GPRMC,195648.000,A,3747.2104,N,12223.8498,W,2.18,287.44,150318,,,D*7B

$GPRMC,195655.000,A,3747.2122,N,12223.8581,W,1.99,329.55,150318,,,D*75

$GPRMC,195702.000,A,3747.2147,N,12223.8638,W,2.10,299.70,150318,,,D*7B

$GPRMC,195709.000,A,3747.2155,N,12223.8705,W,2.42,280.38,150318,,,D*7F

$GPRMC,195716.000,A,3747.2177,N,12223.8748,W,2.56,352.08,150318,,,D*70

$GPRMC,195723.000,A,3747.2226,N,12223.8789,W,2.51,319.56,150318,,,D*7F

$GPRMC,195730.000,A,3747.2230,N,12223.8845,W,3.08,271.67,150318,,,D*75

$GPRMC,195737.000,A,3747.2212,N,12223.8894,W,0.84,226.25,150318,,,D*7D

$GPRMC,195744.000,A,3747.2223,N,12223.8883,W,0.63,247.30,150318,,,D*77

$GPRMC,195751.000,A,3747.2203,N,12223.8934,W,2.14,215.61,150318,,,D*7D

$GPRMC,195758.000,A,3747.2208,N,12223.8992,W,3.07,278.30,150318,,,D*7F

$GPRMC,195805.000,A,3747.2275,N,12223.8985,W,3.16,262.47,150318,,,D*7F

$GPRMC,195812.000,A,3747.2264,N,12223.9064,W,3.34,281.85,150318,,,D*7D

$GPRMC,195819.000,A,3747.2252,N,12223.9131,W,3.71,271.42,150318,,,D*77

$GPRMC,195826.000,A,3747.2257,N,12223.9190,W,2.83,296.84,150318,,,D*7A

$GPRMC,195833.000,A,3747.2194,N,12223.9302,W,3.18,302.51,150318,,,D*7C

$GPRMC,195840.000,A,3747.2228,N,12223.9342,W,2.49,302.85,150318,,,D*74

$GPRMC,195847.000,A,3747.2281,N,12223.9395,W,3.04,338.67,150318,,,D*77

$GPRMC,195854.000,A,3747.2301,N,12223.9449,W,2.76,317.66,150318,,,D*72

$GPRMC,195901.000,A,3747.2332,N,12223.9513,W,2.48,319.78,150318,,,D*71

$GPRMC,195908.000,A,3747.2339,N,12223.9590,W,2.80,308.22,150318,,,D*73

$GPRMC,195915.000,A,3747.2360,N,12223.9643,W,3.52,261.30,150318,,,D*7D

$GPRMC,195922.000,A,3747.2390,N,12223.9695,W,2.82,322.13,150318,,,D*76

$GPRMC,195929.000,A,3747.2431,N,12223.9743,W,2.66,302.05,150318,,,D*74

$GPRMC,195937.000,A,3747.2489,N,12223.9776,W,3.18,302.91,150318,,,D*7B

$GPRMC,195944.000,A,3747.2534,N,12223.9806,W,1.76,320.75,150318,,,D*70

$GPRMC,195951.000,A,3747.2564,N,12223.9854,W,3.18,314.52,150318,,,D*7E

$GPRMC,195958.000,A,3747.2594,N,12223.9918,W,3.42,286.54,150318,,,D*72

$GPRMC,200005.000,A,3747.2622,N,12223.9969,W,3.69,261.60,150318,,,D*73

$GPRMC,200012.000,A,3747.2644,N,12224.0001,W,1.01,326.30,150318,,,D*77

$GPRMC,200019.000,A,3747.2677,N,12223.9982,W,0.86,307.24,150318,,,D*78

$GPRMC,200027.000,A,3747.2689,N,12223.9980,W,0.37,304.23,150318,,,D*78

$GPRMC,200034.000,A,3747.2710,N,12224.0014,W,3.45,316.32,150318,,,D*74

$GPRMC,200041.000,A,3747.2762,N,12224.0043,W,2.75,319.92,150318,,,D*76

$GPRMC,200048.000,A,3747.2801,N,12224.0094,W,3.23,322.02,150318,,,D*7C

$GPRMC,200055.000,A,3747.2838,N,12224.0148,W,2.86,298.68,150318,,,D*78

$GPRMC,200102.000,A,3747.2966,N,12224.0046,W,1.84,337.43,150318,,,D*72

$GPRMC,200109.000,A,3747.2986,N,12224.0052,W,0.73,337.93,150318,,,D*76

$GPRMC,200116.000,A,3747.2987,N,12224.0064,W,0.50,337.93,150318,,,D*7D

$GPRMC,200123.000,A,3747.3002,N,12224.0088,W,0.97,325.23,150318,,,D*7F

$GPRMC,200130.000,A,3747.3001,N,12224.0112,W,0.93,311.07,150318,,,D*79

$GPRMC,200137.000,A,3747.2984,N,12224.0123,W,0.35,305.43,150318,,,D*70

$GPRMC,200144.000,A,3747.2959,N,12224.0121,W,0.03,305.43,150318,,,D*73

$GPRMC,200151.000,A,3747.2975,N,12224.0105,W,0.68,30.67,150318,,,D*41

$GPRMC,200158.000,A,3747.3008,N,12224.0080,W,0.88,23.09,150318,,,D*42

$GPRMC,200205.000,A,3747.3031,N,12224.0080,W,0.99,9.07,150318,,,D*75

$GPRMC,200212.000,A,3747.3033,N,12224.0071,W,0.69,14.06,150318,,,D*4D

$GPRMC,200219.000,A,3747.3077,N,12224.0054,W,0.73,16.14,150318,,,D*4B

$GPRMC,200226.000,A,3747.3170,N,12223.9962,W,1.07,23.83,150318,,,D*49

$GPRMC,200233.000,A,3747.3177,N,12223.9962,W,0.91,24.20,150318,,,D*4A

$GPRMC,200240.000,A,3747.3226,N,12223.9916,W,1.27,29.07,150318,,,D*4E

$GPRMC,200247.000,A,3747.3245,N,12223.9889,W,0.97,36.54,150318,,,D*49

$GPRMC,200254.000,A,3747.3266,N,12223.9866,W,0.95,34.90,150318,,,D*43

$GPRMC,200301.000,A,3747.3256,N,12223.9876,W,0.59,28.86,150318,,,D*4A

$GPRMC,200308.000,A,3747.3233,N,12223.9889,W,0.15,28.86,150318,,,D*48

$GPRMC,200315.000,A,3747.3236,N,12223.9889,W,0.28,28.86,150318,,,D*4F

$GPRMC,200322.000,A,3747.3240,N,12223.9892,W,0.14,28.86,150318,,,D*4F

$GPRMC,200329.000,A,3747.3233,N,12223.9898,W,0.61,209.04,150318,,,D*73

$GPRMC,200336.000,A,3747.3180,N,12223.9916,W,1.07,191.57,150318,,,D*74

$GPRMC,200343.000,A,3747.3126,N,12223.9945,W,1.40,198.99,150318,,,D*74

$GPRMC,200350.000,A,3747.3113,N,12223.9957,W,1.09,203.48,150318,,,D*73

$GPRMC,200357.000,A,3747.3108,N,12223.9957,W,0.84,196.89,150318,,,D*78

$GPRMC,200404.000,A,3747.3105,N,12223.9971,W,0.69,191.34,150318,,,D*72

$GPRMC,200411.000,A,3747.3086,N,12223.9987,W,0.70,201.76,150318,,,D*71

$GPRMC,200418.000,A,3747.3128,N,12223.9969,W,0.40,213.32,150318,,,D*7D

$GPRMC,200425.000,A,3747.3128,N,12223.9967,W,0.26,213.32,150318,,,D*7D

$GPRMC,200432.000,A,3747.3125,N,12223.9972,W,0.49,213.32,150318,,,D*7B

$GPRMC,200439.000,A,3747.3121,N,12223.9983,W,0.54,213.32,150318,,,D*76

$GPRMC,200446.000,A,3747.3116,N,12223.9991,W,0.52,216.68,150318,,,D*75

$GPRMC,200453.000,A,3747.3134,N,12223.9983,W,0.39,216.68,150318,,,D*7F

$GPRMC,200500.000,A,3747.3134,N,12223.9995,W,0.44,216.68,150318,,,D*75

$GPRMC,200507.000,A,3747.3132,N,12224.0005,W,0.47,216.68,150318,,,D*79

$GPRMC,200514.000,A,3747.3103,N,12224.0028,W,0.77,221.67,150318,,,D*7E

$GPRMC,200521.000,A,3747.3065,N,12224.0045,W,0.89,210.59,150318,,,D*7C

$GPRMC,200528.000,A,3747.3063,N,12224.0052,W,0.75,221.44,150318,,,D*78

$GPRMC,200535.000,A,3747.3078,N,12224.0044,W,0.39,228.96,150318,,,D*77

$GPRMC,200542.000,A,3747.3077,N,12224.0048,W,0.33,228.96,150318,,,D*7E

$GPRMC,200549.000,A,3747.3120,N,12224.0014,W,0.93,24.41,150318,,,D*41

$GPRMC,200556.000,A,3747.3115,N,12224.0019,W,0.66,22.05,150318,,,D*48

$GPRMC,200603.000,A,3747.3101,N,12224.0039,W,0.22,22.05,150318,,,D*4C

$GPRMC,200610.000,A,3747.3101,N,12224.0038,W,0.13,22.05,150318,,,D*4D

$GPRMC,200617.000,A,3747.3097,N,12224.0040,W,0.36,22.05,150318,,,D*4C

$GPRMC,200624.000,A,3747.3077,N,12224.0051,W,0.68,201.05,150318,,,D*7A

$GPRMC,200631.000,A,3747.3048,N,12224.0083,W,0.85,208.76,150318,,,D*73

$GPRMC,200638.000,A,3747.3033,N,12224.0104,W,0.78,206.79,150318,,,D*7B

